20151209231105,18.243.7.76,54884,18.102.214.15,5001,5,15.0-15.5,4980736,79691776
20151209231105,18.243.7.76,54884,18.102.214.15,5001,5,15.5-16.0,4194304,67108864
20151209231106,18.243.7.76,54884,18.102.214.15,5001,5,16.0-16.5,5767168,92274688
20151209231106,18.243.7.76,5001,18.102.214.15,16818,4,15.5-16.0,5065104,81041664
20151209231106,18.243.7.76,5001,18.102.214.15,16818,4,16.0-16.5,0,0
20151209231106,18.243.7.76,5001,18.102.214.15,16818,4,16.5-17.0,289600,4633600
20151209231106,18.243.7.76,54884,18.102.214.15,5001,5,16.5-17.0,5898240,94371840
20151209231107,18.243.7.76,5001,18.102.214.15,16818,4,17.0-17.5,5586384,89382144
20151209231107,18.243.7.76,54884,18.102.214.15,5001,5,17.0-17.5,4063232,65011712
20151209231107,18.243.7.76,5001,18.102.214.15,16818,4,17.5-18.0,5787656,92602496
20151209231107,18.243.7.76,54884,18.102.214.15,5001,5,17.5-18.0,2359296,37748736
20151209231108,18.243.7.76,54884,18.102.214.15,5001,5,18.0-18.5,4063232,65011712
20151209231108,18.243.7.76,54884,18.102.214.15,5001,5,18.5-19.0,5767168,92274688
20151209231108,18.243.7.76,5001,18.102.214.15,16818,4,18.0-18.5,3059624,48953984
20151209231108,18.243.7.76,5001,18.102.214.15,16818,4,18.5-19.0,0,0
20151209231109,18.243.7.76,5001,18.102.214.15,16818,4,19.0-19.5,2014168,32226688
20151209231109,18.243.7.76,54884,18.102.214.15,5001,5,19.0-19.5,5767168,92274688
20151209231109,18.243.7.76,5001,18.102.214.15,16818,4,19.5-20.0,5710912,91374592
20151209231109,18.243.7.76,54884,18.102.214.15,5001,5,19.5-20.0,4194304,67108864
20151209231110,18.243.7.76,5001,18.102.214.15,16818,4,20.0-20.5,5768832,92301312
20151209231110,18.243.7.76,54884,18.102.214.15,5001,5,20.0-20.5,2621440,41943040
20151209231110,18.243.7.76,54884,18.102.214.15,5001,5,20.5-21.0,3276800,52428800
20151209231111,18.243.7.76,54884,18.102.214.15,5001,5,21.0-21.5,5898240,94371840
20151209231111,18.243.7.76,5001,18.102.214.15,16818,4,20.5-21.0,3931320,62901120
20151209231111,18.243.7.76,5001,18.102.214.15,16818,4,21.0-21.5,0,0
20151209231111,18.243.7.76,5001,18.102.214.15,16818,4,21.5-22.0,1210528,19368448
